dx,dy,loss_mean,loss_std,count
0.15,0.4,0.5618445907128544,1.22328283110111,1000
0.15,0.45,0.7333745316450562,1.5566141306539227,1000
0.15,0.5,1.11403543987038,2.2188352863151453,1000
0.2,0.0,0.2274520084532867,0.506592270481985,1000
0.2,0.05,0.24248056808929958,0.5268296602545782,1000
0.2,0.1,0.26086967578279396,0.5914350144449189,1000
0.2,0.15,0.3135911868745541,0.6861985073359217,1000
0.2,0.2,0.32916980253132994,0.8392107813984387,1000
0.2,0.25,0.347876371546019,0.7541312607771398,1000
0.2,0.3,0.44111266693374507,1.0005150383736028,1000
0.2,0.35,0.4932595425241857,1.0081349873404855,1000
0.2,0.4,0.684573878006181,1.4186251796485658,1000
0.2,0.45,0.9072445986551011,1.8675741294094441,1000
0.2,0.5,1.182994571485723,2.269444497597828,1000
0.25,0.0,0.27534403479052394,0.6458021456207286,1000
0.25,0.05,0.2774920493695908,0.6812948358406887,1000
0.25,0.1,0.31503486002737263,0.7615584255003263,1000
0.25,0.15,0.3355983518905894,0.7772357724013221,1000
0.25,0.2,0.3670038617287668,0.8977450385742277,1000
0.25,0.25,0.44918784683873847,0.999890909593793,1000
0.25,0.3,0.4795003209021906,1.0089819679255767,1000
0.25,0.35,0.5691397548270566,1.1944069962265333,1000
0.25,0.4,0.6624984382607582,1.396338189056977,1000
0.25,0.45,0.990868092579345,1.9060418629617903,1000
0.25,0.5,1.2639687780717637,2.3075182162890715,1000
0.3,0.0,0.30347780732834445,0.7571918135644095,1000
0.3,0.05,0.320287781048666,0.7582182739002259,1000
0.3,0.1,0.35763738730646394,0.7541332952774515,1000
0.3,0.15,0.3984248388475625,0.8674015319706496,1000
0.3,0.2,0.44224314272656234,0.9999923795693967,1000
0.3,0.25,0.46165166621093107,0.9778388220940893,1000
0.3,0.3,0.5404541793102867,1.1833788458286656,1000
0.3,0.35,0.6346622136319727,1.371073396939977,1000
0.3,0.4,0.8302504409445906,1.725308609303808,1000
0.3,0.45,1.0251996203598743,1.9209465750140167,1000
0.3,0.5,1.439588242755961,2.4897419651913957,1000
0.35,0.0,0.36579187507436034,0.772769702309437,1000
0.35,0.05,0.4317785469703826,0.9636369368842204,1000
0.35,0.1,0.45803483532112577,1.0497250848863824,1000
0.35,0.15,0.49235326183401973,1.0890553577066424,1000
0.35,0.2,0.5549895797567794,1.2045789139310465,1000
0.35,0.25,0.6187922324612198,1.3109615805204229,1000
0.35,0.3,0.7208378325095414,1.4666689171923064,1000
0.35,0.35,0.8118796741849607,1.629373022835534,1000
0.35,0.4,1.0052413094015173,1.9225458992722404,1000
0.35,0.45,1.1711467498447943,2.1199581289963962,1000
0.35,0.5,1.6455531832681416,2.67256705636822,1000
0.4,0.0,0.4894600172763982,1.068177713168648,1000
0.4,0.05,0.556715241570425,1.1770707568679375,1000
0.4,0.1,0.5684387506851966,1.3399080238413537,1000
0.4,0.15,0.6002918156333444,1.3056421213880203,1000
0.4,0.2,0.67343931448029,1.3610567152640185,1000
0.4,0.25,0.7299786485418844,1.4942008099648918,1000
0.4,0.3,0.9451571103004262,1.8254022125987612,1000
0.4,0.35,1.1054183955643493,2.044668624015797,1000
0.4,0.4,1.1673509374234257,2.0925516464426215,1000
0.4,0.45,1.3416532767487988,2.263166777770079,1000
0.4,0.5,1.7876796511582598,2.762311148840019,1000
0.45,0.0,0.7727472572200942,1.6695139176373492,1000
0.45,0.05,0.7042150885321771,1.4826986599867729,1000
0.45,0.1,0.8161791289252133,1.6819806067523668,1000
0.45,0.15,0.8947034227857201,1.8593982511598963,1000
0.45,0.2,0.9454896504711742,1.9209923955257602,1000
0.45,0.25,0.9892818157170161,1.9421456596911026,1000
0.45,0.3,1.1149399570365326,2.051277267963002,1000
0.45,0.35,1.2218113021097161,2.255301070247725,1000
0.45,0.4,1.4368605538593564,2.4245175647383674,1000
0.45,0.45,1.7668999007851922,2.750542225229679,1000
0.45,0.5,2.0382601127021402,2.9350737809588683,1000
0.5,0.0,1.0317634823578492,2.040398468475198,1000
0.5,0.05,1.0865030844278203,2.160009850216217,1000
0.5,0.1,1.0525965223499334,2.0233502541297366,1000
0.5,0.15,1.2555856281480071,2.2964827849470977,1000
0.5,0.2,1.2786464632135541,2.3041364489637646,1000
0.5,0.25,1.4066184235147625,2.429257176462362,1000
0.5,0.3,1.3375844948865565,2.3234625747854154,1000
0.5,0.35,1.6397955991823245,2.57310166702451,1000
0.5,0.4,1.812037398456956,2.754775938882379,1000
0.5,0.45,2.296095274684238,3.1451452320140176,1000
0.5,0.5,2.234249078203709,2.982412638280473,1000
