dx,dy,loss_mean,loss_std,count
0.30000000000000004,0.4,2.713829765506537,2.915026504213805,1000
0.30000000000000004,0.45,3.1474139877549563,3.1667539595703245,1000
0.30000000000000004,0.5,3.2588837637273445,3.208614942592324,1000
0.35000000000000003,0.0,1.2687111344957867,1.834905337925114,1000
0.35000000000000003,0.05,1.4631273446720001,1.944996719585925,1000
0.35000000000000003,0.1,1.6731200278146992,2.1916135925488995,1000
0.35000000000000003,0.15000000000000002,1.837686605729125,2.2421710354023077,1000
0.35000000000000003,0.2,2.0037806016610764,2.4276088842440373,1000
0.35000000000000003,0.25,2.1194721704099813,2.5292691287645805,1000
0.35000000000000003,0.30000000000000004,2.4708530096068095,2.6992434010018362,1000
0.35000000000000003,0.35000000000000003,2.6782842375326315,2.857820017679872,1000
0.35000000000000003,0.4,3.0219652176746097,2.94834905986471,1000
0.35000000000000003,0.45,3.337928189671656,3.208976416411586,1000
0.35000000000000003,0.5,3.6001772087127653,3.4369764604037827,1000
0.4,0.0,1.4770656720878648,2.053578588554985,1000
0.4,0.05,1.6779249076413931,2.0848914496524875,1000
0.4,0.1,2.031702526896711,2.39266939987596,1000
0.4,0.15000000000000002,2.154082457421867,2.4286828278714316,1000
0.4,0.2,2.358156923283806,2.656126475505324,1000
0.4,0.25,2.6012175416092367,2.7252620608274825,1000
0.4,0.30000000000000004,2.8014037373830893,2.732701466837839,1000
0.4,0.35000000000000003,3.0646361212893036,2.9917516943602442,1000
0.4,0.4,3.1576876599590626,3.1298656556496307,1000
0.4,0.45,3.6267793919596554,3.26137389791681,1000
0.4,0.5,3.86547277515006,3.480633532485772,1000
0.45,0.0,1.7910735128835775,2.3092100671454743,1000
0.45,0.05,1.9069071127384545,2.228983963681275,1000
0.45,0.1,2.1858361493151506,2.5479169500503374,1000
0.45,0.15000000000000002,2.4548482052235574,2.5488379178662437,1000
0.45,0.2,2.6649855119540646,2.7412034336600875,1000
0.45,0.25,2.7229540380632136,2.863937064607464,1000
0.45,0.30000000000000004,3.0422663238496,2.919287016114437,1000
0.45,0.35000000000000003,3.3649959150812747,3.1129106201718106,1000
0.45,0.4,3.877996054216453,3.419743190830464,1000
0.45,0.45,3.9468739352565962,3.3349650936850983,1000
0.45,0.5,4.1601026166633295,3.516776324465811,1000
0.5,0.0,2.151440003046776,2.5029319496333065,1000
0.5,0.05,2.43767947989738,2.6623917929464933,1000
0.5,0.1,2.5006216081571813,2.6929914747481574,1000
0.5,0.15000000000000002,2.6721582369552013,2.761562676809191,1000
0.5,0.2,2.772937213294695,2.819743167990905,1000
0.5,0.25,3.069396816050589,2.91938428532466,1000
0.5,0.30000000000000004,3.315744614619153,3.1246859645821803,1000
0.5,0.35000000000000003,3.614169775460043,3.204214187943888,1000
0.5,0.4,3.542189276893533,3.101377116554064,1000
0.5,0.45,4.16892373529409,3.47668531782864,1000
0.5,0.5,4.550042994121571,3.5988703856485165,1000
