filename,true_label,source_original_pred,source_adv_pred,source_attack_success,tf2torch_inception_v3_pred,tf2torch_inception_v3_fooled,tf2torch_inception_v4_pred,tf2torch_inception_v4_fooled,tf2torch_resnet_v2_50_pred,tf2torch_resnet_v2_50_fooled,tf2torch_resnet_v2_101_pred,tf2torch_resnet_v2_101_fooled,tf2torch_resnet_v2_152_pred,tf2torch_resnet_v2_152_fooled,tf2torch_inc_res_v2_pred,tf2torch_inc_res_v2_fooled,tf2torch_adv_inception_v3_pred,tf2torch_adv_inception_v3_fooled,tf2torch_ens3_adv_inc_v3_pred,tf2torch_ens3_adv_inc_v3_fooled,tf2torch_ens4_adv_inc_v3_pred,tf2torch_ens4_adv_inc_v3_fooled,tf2torch_ens_adv_inc_res_v2_pred,tf2torch_ens_adv_inc_res_v2_fooled
ILSVRC2012_val_00017927.png,63,62,61,True,62,True,62,True,62,True,62,True,62,True,62,True,62,True,63,False,62,True,62,True
ILSVRC2012_val_00049823.png,64,63,490,True,491,True,64,False,491,True,491,True,64,False,64,False,491,True,64,False,64,False,64,False
ILSVRC2012_val_00028197.png,65,55,936,True,937,True,617,True,61,True,937,True,997,True,68,True,77,True,65,False,942,True,944,True
ILSVRC2012_val_00000324.png,66,65,60,True,61,True,61,True,80,True,59,True,54,True,61,True,66,False,66,False,59,True,66,False
ILSVRC2012_val_00046538.png,67,66,67,False,68,True,68,True,67,False,67,False,67,False,68,True,67,False,68,True,69,True,67,False
ILSVRC2012_val_00038068.png,68,67,54,True,55,True,68,False,68,False,68,False,68,False,68,False,68,False,68,False,68,False,68,False
ILSVRC2012_val_00024609.png,69,68,66,True,67,True,69,False,67,True,67,True,67,True,69,False,69,False,69,False,69,False,69,False
ILSVRC2012_val_00015756.png,70,69,116,True,117,True,70,False,70,False,70,False,70,False,70,False,70,False,70,False,70,False,70,False
ILSVRC2012_val_00037311.png,71,70,79,True,80,True,80,True,80,True,80,True,80,True,80,True,80,True,80,True,80,True,71,False
ILSVRC2012_val_00043197.png,72,71,652,True,653,True,72,False,72,False,72,False,72,False,72,False,72,False,72,False,72,False,72,False
ILSVRC2012_val_00003008.png,73,72,74,True,75,True,75,True,73,False,73,False,75,True,73,False,75,True,73,False,73,False,73,False
ILSVRC2012_val_00023692.png,74,73,362,True,363,True,77,True,77,True,74,False,77,True,77,True,74,False,74,False,74,False,74,False
ILSVRC2012_val_00046384.png,75,74,815,True,816,True,75,False,75,False,75,False,75,False,75,False,75,False,75,False,75,False,75,False
ILSVRC2012_val_00016936.png,76,75,700,True,701,True,76,False,76,False,76,False,76,False,76,False,76,False,76,False,76,False,76,False
ILSVRC2012_val_00041311.png,77,76,73,True,74,True,74,True,74,True,77,False,77,False,77,False,77,False,77,False,77,False,77,False
ILSVRC2012_val_00010801.png,78,77,75,True,76,True,78,False,78,False,78,False,78,False,78,False,78,False,78,False,78,False,78,False
ILSVRC2012_val_00032783.png,79,78,70,True,71,True,75,True,79,False,79,False,71,True,71,True,79,False,79,False,71,True,79,False
ILSVRC2012_val_00005072.png,80,79,396,True,397,True,397,True,397,True,397,True,397,True,397,True,80,False,80,False,80,False,80,False
ILSVRC2012_val_00007126.png,81,80,145,True,146,True,76,True,81,False,81,False,138,True,84,True,81,False,81,False,81,False,81,False
ILSVRC2012_val_00009827.png,82,81,80,True,81,True,81,True,82,False,82,False,82,False,81,True,82,False,82,False,82,False,82,False
ILSVRC2012_val_00036573.png,83,82,81,True,82,True,82,True,83,False,83,False,83,False,83,False,83,False,83,False,83,False,83,False
ILSVRC2012_val_00033098.png,84,83,81,True,82,True,82,True,82,True,82,True,84,False,82,True,84,False,84,False,84,False,84,False
ILSVRC2012_val_00022767.png,85,84,17,True,18,True,85,False,85,False,85,False,85,False,85,False,85,False,85,False,85,False,85,False
ILSVRC2012_val_00043990.png,86,85,86,False,87,True,86,False,86,False,86,False,86,False,86,False,86,False,86,False,86,False,86,False
ILSVRC2012_val_00043041.png,87,86,429,True,430,True,87,False,87,False,87,False,87,False,87,False,87,False,87,False,87,False,87,False
ILSVRC2012_val_00049962.png,88,87,125,True,126,True,126,True,126,True,126,True,34,True,70,True,88,False,88,False,88,False,88,False
ILSVRC2012_val_00012864.png,89,88,89,False,90,True,89,False,89,False,89,False,89,False,89,False,89,False,89,False,89,False,89,False
ILSVRC2012_val_00041041.png,90,89,134,True,135,True,133,True,133,True,135,True,135,True,90,False,90,False,90,False,90,False,90,False
ILSVRC2012_val_00007778.png,91,90,88,True,89,True,91,False,91,False,91,False,91,False,91,False,91,False,91,False,91,False,91,False
ILSVRC2012_val_00044108.png,92,91,90,True,91,True,92,False,92,False,92,False,92,False,91,True,92,False,92,False,92,False,92,False
ILSVRC2012_val_00040014.png,93,92,316,True,317,True,95,True,95,True,95,True,95,True,317,True,93,False,18,True,96,True,93,False
ILSVRC2012_val_00048549.png,94,93,36,True,37,True,94,False,94,False,94,False,94,False,94,False,94,False,94,False,94,False,94,False
ILSVRC2012_val_00023796.png,95,94,837,True,838,True,95,False,95,False,95,False,95,False,95,False,95,False,95,False,95,False,95,False
ILSVRC2012_val_00011315.png,96,95,122,True,123,True,96,False,96,False,96,False,96,False,96,False,96,False,96,False,96,False,96,False
ILSVRC2012_val_00036354.png,97,96,84,True,85,True,97,False,97,False,97,False,97,False,97,False,97,False,97,False,97,False,97,False
ILSVRC2012_val_00022364.png,98,97,39,True,40,True,98,False,85,True,98,False,98,False,85,True,98,False,98,False,98,False,98,False
ILSVRC2012_val_00036162.png,99,98,97,True,98,True,99,False,99,False,99,False,99,False,99,False,99,False,99,False,99,False,99,False
ILSVRC2012_val_00029785.png,100,99,18,True,19,True,99,True,95,True,95,True,95,True,22,True,129,True,100,False,100,False,100,False
ILSVRC2012_val_00009998.png,101,100,9,True,10,True,101,False,101,False,101,False,101,False,101,False,101,False,101,False,101,False,101,False
ILSVRC2012_val_00036826.png,102,101,385,True,386,True,386,True,386,True,102,False,102,False,386,True,102,False,386,True,102,False,102,False
ILSVRC2012_val_00030772.png,103,102,334,True,335,True,335,True,103,False,103,False,103,False,335,True,103,False,103,False,103,False,103,False
ILSVRC2012_val_00042336.png,104,103,36,True,37,True,59,True,37,True,59,True,59,True,37,True,59,True,104,False,104,False,104,False
ILSVRC2012_val_00046362.png,105,104,330,True,331,True,331,True,282,True,331,True,331,True,331,True,331,True,105,False,105,False,105,False
ILSVRC2012_val_00015072.png,106,105,104,True,105,True,106,False,106,False,106,False,105,True,105,True,106,False,106,False,106,False,106,False
ILSVRC2012_val_00015717.png,107,106,372,True,373,True,373,True,373,True,270,True,343,True,373,True,373,True,373,True,373,True,107,False
ILSVRC2012_val_00038400.png,108,107,134,True,135,True,135,True,132,True,135,True,135,True,135,True,135,True,108,False,135,True,108,False
ILSVRC2012_val_00012332.png,109,108,115,True,116,True,116,True,116,True,116,True,109,False,116,True,109,False,109,False,116,True,109,False
ILSVRC2012_val_00017794.png,110,109,109,True,110,False,110,False,110,False,110,False,110,False,110,False,110,False,110,False,110,False,110,False
ILSVRC2012_val_00033409.png,111,110,65,True,66,True,66,True,66,True,66,True,66,True,111,False,111,False,66,True,66,True,111,False
ILSVRC2012_val_00026452.png,112,111,893,True,894,True,894,True,400,True,550,True,894,True,550,True,746,True,840,True,550,True,112,False
ILSVRC2012_val_00028654.png,113,112,1,True,2,True,2,True,2,True,2,True,108,True,108,True,113,False,113,False,113,False,113,False
ILSVRC2012_val_00030012.png,114,113,62,True,63,True,62,True,63,True,59,True,62,True,63,True,114,False,114,False,53,True,114,False
ILSVRC2012_val_00018757.png,115,114,113,True,114,True,114,True,114,True,114,True,115,False,114,True,115,False,115,False,115,False,115,False
ILSVRC2012_val_00008160.png,116,115,946,True,947,True,947,True,947,True,116,False,947,True,947,True,116,False,116,False,116,False,116,False
ILSVRC2012_val_00028345.png,117,116,994,True,995,True,995,True,954,True,995,True,127,True,997,True,117,False,117,False,117,False,117,False
ILSVRC2012_val_00034644.png,118,117,65,True,66,True,118,False,118,False,118,False,118,False,110,True,118,False,118,False,118,False,118,False
ILSVRC2012_val_00040764.png,119,118,119,False,120,True,120,True,119,False,120,True,120,True,120,True,119,False,119,False,119,False,119,False
ILSVRC2012_val_00011071.png,120,119,124,True,125,True,125,True,125,True,125,True,125,True,125,True,120,False,125,True,121,True,121,True
ILSVRC2012_val_00017911.png,121,120,78,True,79,True,120,True,121,False,121,False,121,False,121,False,121,False,121,False,121,False,121,False
ILSVRC2012_val_00023264.png,122,121,71,True,72,True,122,False,122,False,122,False,122,False,120,True,122,False,122,False,122,False,122,False
ILSVRC2012_val_00046975.png,123,122,124,True,125,True,125,True,125,True,125,True,125,True,125,True,123,False,123,False,123,False,123,False
ILSVRC2012_val_00012455.png,124,123,124,False,125,True,125,True,125,True,125,True,124,False,125,True,124,False,124,False,124,False,124,False
ILSVRC2012_val_00049661.png,125,124,79,True,80,True,125,False,80,True,80,True,127,True,127,True,125,False,127,True,80,True,125,False
ILSVRC2012_val_00031943.png,126,125,824,True,825,True,453,True,912,True,44,True,126,False,644,True,126,False,644,True,126,False,126,False
ILSVRC2012_val_00042774.png,127,126,314,True,315,True,315,True,127,False,127,False,127,False,315,True,127,False,119,True,789,True,127,False
ILSVRC2012_val_00026340.png,128,127,129,True,130,True,130,True,145,True,130,True,130,True,128,False,128,False,128,False,128,False,128,False
ILSVRC2012_val_00026338.png,129,128,127,True,128,True,129,False,129,False,129,False,129,False,128,True,129,False,129,False,129,False,129,False
ILSVRC2012_val_00013256.png,130,129,134,True,135,True,130,False,130,False,130,False,130,False,130,False,130,False,130,False,130,False,130,False
ILSVRC2012_val_00000356.png,131,130,361,True,362,True,128,True,129,True,129,True,129,True,128,True,128,True,128,True,131,False,131,False
ILSVRC2012_val_00033760.png,132,131,132,False,133,True,132,False,132,False,132,False,132,False,132,False,132,False,132,False,132,False,132,False
ILSVRC2012_val_00026861.png,133,132,128,True,129,True,135,True,133,False,133,False,133,False,135,True,133,False,133,False,133,False,133,False
ILSVRC2012_val_00042966.png,134,133,462,True,463,True,463,True,463,True,134,False,976,True,463,True,976,True,463,True,463,True,134,False
ILSVRC2012_val_00037379.png,135,134,372,True,373,True,135,False,135,False,135,False,135,False,135,False,135,False,135,False,135,False,135,False
ILSVRC2012_val_00019998.png,136,135,129,True,130,True,136,False,136,False,136,False,136,False,136,False,136,False,136,False,136,False,136,False
ILSVRC2012_val_00024020.png,137,136,23,True,24,True,137,False,87,True,137,False,137,False,137,False,137,False,137,False,137,False,137,False
ILSVRC2012_val_00006814.png,138,137,541,True,432,True,138,False,138,False,138,False,138,False,138,False,138,False,138,False,138,False,138,False
ILSVRC2012_val_00038522.png,139,138,700,True,701,True,139,False,139,False,139,False,139,False,139,False,139,False,139,False,139,False,139,False
ILSVRC2012_val_00042705.png,140,139,140,False,141,True,141,True,141,True,141,True,141,True,141,True,140,False,140,False,140,False,140,False
ILSVRC2012_val_00003964.png,141,140,139,True,140,True,141,False,141,False,141,False,141,False,140,True,141,False,141,False,141,False,141,False
ILSVRC2012_val_00000470.png,142,141,144,True,145,True,142,False,142,False,142,False,142,False,142,False,142,False,142,False,142,False,142,False
ILSVRC2012_val_00029913.png,143,142,141,True,142,True,142,True,142,True,142,True,142,True,142,True,142,True,143,False,143,False,142,True
ILSVRC2012_val_00011052.png,144,143,276,True,277,True,81,True,147,True,147,True,147,True,100,True,144,False,144,False,144,False,144,False
ILSVRC2012_val_00043841.png,145,144,21,True,22,True,22,True,22,True,22,True,22,True,22,True,22,True,515,True,145,False,145,False
ILSVRC2012_val_00047685.png,146,145,87,True,88,True,146,False,146,False,146,False,146,False,460,True,146,False,146,False,146,False,146,False
ILSVRC2012_val_00031023.png,147,146,143,True,144,True,147,False,147,False,147,False,147,False,147,False,147,False,147,False,147,False,147,False
ILSVRC2012_val_00041029.png,148,147,34,True,35,True,148,False,148,False,148,False,148,False,35,True,148,False,148,False,148,False,148,False
ILSVRC2012_val_00028941.png,149,148,292,True,293,True,293,True,293,True,293,True,293,True,293,True,149,False,977,True,977,True,977,True
ILSVRC2012_val_00022669.png,150,149,348,True,349,True,364,True,342,True,342,True,342,True,342,True,150,False,150,False,150,False,150,False
ILSVRC2012_val_00046758.png,151,150,149,True,150,True,150,True,150,True,102,True,150,True,150,True,5,True,5,True,5,True,5,True
ILSVRC2012_val_00039439.png,152,151,245,True,246,True,246,True,246,True,246,True,246,True,246,True,152,False,246,True,152,False,152,False
ILSVRC2012_val_00037960.png,153,152,154,True,155,True,156,True,156,True,155,True,155,True,155,True,156,True,155,True,155,True,155,True
ILSVRC2012_val_00039695.png,154,153,222,True,223,True,223,True,223,True,223,True,223,True,223,True,223,True,223,True,258,True,258,True
ILSVRC2012_val_00001069.png,155,154,262,True,263,True,263,True,263,True,263,True,263,True,263,True,263,True,263,True,155,False,155,False
ILSVRC2012_val_00012394.png,156,155,154,True,155,True,155,True,155,True,155,True,156,False,156,False,155,True,156,False,156,False,156,False
ILSVRC2012_val_00022521.png,157,156,157,False,157,False,157,False,157,False,157,False,157,False,157,False,157,False,157,False,157,False,157,False
ILSVRC2012_val_00028429.png,158,157,783,True,784,True,158,False,158,False,158,False,158,False,158,False,158,False,158,False,158,False,158,False
ILSVRC2012_val_00020963.png,159,158,249,True,250,True,250,True,250,True,264,True,228,True,228,True,159,False,159,False,159,False,159,False
ILSVRC2012_val_00017792.png,160,159,897,True,898,True,269,True,898,True,898,True,898,True,898,True,210,True,210,True,210,True,210,True
ILSVRC2012_val_00029056.png,161,160,206,True,207,True,222,True,207,True,207,True,207,True,222,True,257,True,222,True,222,True,222,True
ILSVRC2012_val_00025539.png,162,161,167,True,168,True,163,True,167,True,167,True,167,True,163,True,163,True,167,True,162,False,162,False
ILSVRC2012_val_00031220.png,163,162,173,True,174,True,254,True,216,True,172,True,163,False,163,False,163,False,163,False,163,False,163,False
ILSVRC2012_val_00044554.png,164,163,254,True,255,True,169,True,212,True,263,True,179,True,212,True,164,False,164,False,169,True,164,False
ILSVRC2012_val_00013962.png,165,164,172,True,173,True,173,True,173,True,173,True,177,True,173,True,211,True,211,True,211,True,211,True
ILSVRC2012_val_00045878.png,166,165,227,True,228,True,228,True,228,True,228,True,228,True,228,True,228,True,228,True,228,True,235,True
ILSVRC2012_val_00042394.png,167,166,162,True,163,True,163,True,163,True,163,True,163,True,163,True,163,True,163,True,163,True,163,True
ILSVRC2012_val_00018649.png,168,167,272,True,273,True,168,False,273,True,275,True,170,True,273,True,168,False,168,False,168,False,168,False
ILSVRC2012_val_00011176.png,169,168,211,True,212,True,212,True,185,True,164,True,212,True,212,True,169,False,169,False,169,False,169,False
ILSVRC2012_val_00040878.png,170,169,257,True,258,True,258,True,258,True,223,True,258,True,258,True,170,False,170,False,170,False,170,False
ILSVRC2012_val_00011311.png,171,170,265,True,266,True,266,True,266,True,266,True,266,True,266,True,266,True,171,False,171,False,171,False
ILSVRC2012_val_00012416.png,172,171,797,True,798,True,798,True,798,True,179,True,179,True,798,True,172,False,172,False,172,False,179,True
ILSVRC2012_val_00012644.png,173,172,211,True,212,True,179,True,173,False,173,False,172,True,212,True,173,False,173,False,173,False,173,False
ILSVRC2012_val_00004434.png,174,173,104,True,105,True,174,False,174,False,189,True,189,True,174,False,174,False,174,False,174,False,174,False
ILSVRC2012_val_00010665.png,175,174,230,True,231,True,262,True,262,True,262,True,262,True,262,True,262,True,175,False,262,True,175,False
ILSVRC2012_val_00002059.png,176,175,194,True,195,True,195,True,195,True,195,True,195,True,195,True,176,False,195,True,176,False,176,False
ILSVRC2012_val_00041908.png,177,176,237,True,238,True,238,True,238,True,172,True,238,True,238,True,238,True,238,True,173,True,177,False
ILSVRC2012_val_00031364.png,178,177,170,True,171,True,171,True,171,True,171,True,171,True,171,True,171,True,178,False,178,False,178,False
ILSVRC2012_val_00021668.png,179,178,176,True,177,True,177,True,177,True,173,True,173,True,177,True,179,False,179,False,179,False,179,False
ILSVRC2012_val_00000248.png,180,179,246,True,247,True,247,True,181,True,247,True,247,True,247,True,181,True,181,True,180,False,180,False
ILSVRC2012_val_00004947.png,181,180,242,True,243,True,243,True,243,True,243,True,243,True,243,True,243,True,181,False,181,False,181,False
ILSVRC2012_val_00004342.png,182,181,189,True,190,True,190,True,190,True,190,True,190,True,190,True,190,True,190,True,190,True,182,False
ILSVRC2012_val_00025302.png,183,182,242,True,243,True,247,True,244,True,244,True,181,True,181,True,181,True,244,True,160,True,183,False
ILSVRC2012_val_00001929.png,184,183,198,True,199,True,198,True,198,True,198,True,198,True,198,True,200,True,198,True,184,False,184,False
ILSVRC2012_val_00040915.png,185,184,191,True,192,True,192,True,190,True,190,True,190,True,192,True,192,True,185,False,190,True,185,False
ILSVRC2012_val_00014810.png,186,185,200,True,201,True,201,True,201,True,201,True,201,True,201,True,201,True,201,True,186,False,186,False
ILSVRC2012_val_00038457.png,187,186,187,False,188,True,188,True,188,True,188,True,188,True,188,True,187,False,187,False,187,False,187,False
ILSVRC2012_val_00044200.png,188,187,201,True,202,True,202,True,202,True,194,True,188,False,202,True,188,False,188,False,188,False,188,False
ILSVRC2012_val_00030776.png,189,188,203,True,204,True,204,True,204,True,204,True,204,True,204,True,204,True,204,True,189,False,189,False
ILSVRC2012_val_00004968.png,190,189,188,True,189,True,189,True,190,False,189,True,189,True,189,True,189,True,189,True,189,True,190,False
ILSVRC2012_val_00031845.png,191,190,181,True,182,True,191,False,191,False,191,False,191,False,191,False,191,False,191,False,191,False,191,False
ILSVRC2012_val_00042855.png,192,191,184,True,185,True,185,True,185,True,185,True,185,True,185,True,185,True,185,True,185,True,192,False
ILSVRC2012_val_00037723.png,193,192,700,True,701,True,193,False,193,False,193,False,193,False,193,False,193,False,193,False,193,False,193,False
ILSVRC2012_val_00032563.png,194,193,184,True,185,True,185,True,185,True,185,True,194,False,185,True,194,False,194,False,194,False,194,False
ILSVRC2012_val_00026267.png,195,194,175,True,176,True,195,False,195,False,195,False,195,False,195,False,195,False,195,False,195,False,195,False
ILSVRC2012_val_00004941.png,196,195,245,True,246,True,246,True,246,True,246,True,246,True,246,True,246,True,196,False,196,False,196,False
ILSVRC2012_val_00034118.png,197,196,198,True,199,True,199,True,199,True,197,False,199,True,199,True,199,True,197,False,197,False,197,False
ILSVRC2012_val_00032524.png,198,197,158,True,159,True,253,True,200,True,215,True,200,True,200,True,198,False,198,False,198,False,198,False
ILSVRC2012_val_00015592.png,199,198,233,True,234,True,199,False,199,False,199,False,199,False,199,False,199,False,199,False,199,False,199,False
ILSVRC2012_val_00003232.png,200,199,197,True,198,True,198,True,198,True,198,True,198,True,198,True,200,False,200,False,198,True,200,False
ILSVRC2012_val_00002630.png,201,200,152,True,153,True,153,True,153,True,153,True,153,True,153,True,230,True,153,True,153,True,201,False
ILSVRC2012_val_00033775.png,202,201,202,False,203,True,203,True,203,True,203,True,203,True,203,True,190,True,203,True,186,True,190,True
